zone,block,cvar_lambda,actual,forecast,da_price,rt_price,oracle_profit,realized_profit,regret,squared_error,test_date,local_hour
z03,18,0.0,0.409175,0.6793923532956729,65.61,44.37,805.3791525,711.6272417740663,93.75191072593373,0.07301741802211852,2013-12-09,10
z03,18,0.0,0.685,1.0,56.06,43.71,1152.0330000000001,1003.857,148.17600000000016,0.09922499999999997,2013-12-09,11
z03,18,0.0,0.67695,0.8944497720850074,48.77,49.16,998.36586,828.7888393978185,169.5770206021815,0.04730615085703015,2013-12-09,12
z03,18,0.0,0.6238,1.0,41.49,42.2,789.7308,534.30273,255.42807000000005,0.14152643999999998,2013-12-09,13
z03,18,0.0,0.765575,1.0,34.7,33.94,796.963575,680.2902525000002,116.67332249999981,0.054955080625,2013-12-09,14
z03,18,0.0,0.408825,0.7487389181756103,26.97,31.26,383.396085,149.5212106328557,233.87487436714432,0.11554147176949552,2013-12-09,15
z03,18,0.0,0.19665,0.6625337911484341,25.67,30.56,180.28871999999998,-96.29354094317986,276.58226094317985,0.21704770685483782,2013-12-09,16
z03,18,0.0,0.204275,0.2851529424929743,23.75,23.09,145.5459375,118.3345537482388,27.211383751761204,0.006541241581896855,2013-12-09,17
z03,18,0.0,0.2194,0.25687022972256307,22.93,23.96,157.70472000000004,136.87954438849724,20.8251756115028,0.001404018115461648,2013-12-09,18
z03,18,0.0,0.08545,0.056459651078747626,21.87,22.36,57.31985999999999,56.48990312914241,0.8299568708575791,0.0008404403305759586,2013-12-09,19
z03,18,0.0,0.025175,0.025342419489817202,22.16,41.66,31.463714999999997,16.5827493600417,14.880965639958298,2.802928557065243e-08,2013-12-09,20
z03,18,0.0,0.59985,0.27272117556073755,44.17,40.97,794.8612350000001,763.4568678538308,31.404367146169307,0.1070132677790138,2013-12-10,9
z03,18,0.0,0.777775,0.6026324311296256,55.99,44.55,1306.4286675,1246.3197378636874,60.10892963631272,0.030674919430513835,2013-12-10,10
z03,18,0.0,0.89025,0.8995680260620107,48.02,36.96,1282.49415,1278.874096874909,3.62005312509109,8.682560969231081e-05,2013-12-10,11
z03,18,0.0,0.947075,0.56349219558141,39.33,39.47,1121.4315075,1119.0648402785582,2.3666672214417304,0.14713576784563032,2013-12-10,12
z03,18,0.0,0.9508,0.6157416211991251,34.75,47.04,1341.76896,1114.7450242638827,227.02393573611744,0.11226411720467054,2013-12-10,13
z03,18,0.0,0.924875,0.7266876906773245,31.47000000000001,46.74,1296.859725,963.9640939007179,332.8956310992821,0.03927820957656185,2013-12-10,14
z03,18,0.0,0.835275,0.5931191330390846,25.51,50.82,1273.460265,823.104907283423,450.3553577165769,0.05863946390359256,2013-12-10,15
z03,18,0.0,0.678375,0.42382623170637995,29.59,32.39,659.1769875,623.575584036664,35.60140346333594,0.06479507543979904,2013-12-10,16
z03,18,0.0,0.456275,0.3097828994767266,25.53,27.29,373.55234249999995,357.1958054076288,16.356537092371127,0.021459935515720834,2013-12-10,17
z03,18,0.0,0.211175,0.22489143251531454,24.41,23.5,154.6434525,149.99563934218568,4.647813157814312,0.000188140520947178,2013-12-10,18
z03,18,0.0,0.053,0.06373368652527397,23.86,24.04,38.2236,34.03785168536797,4.185748314632029,0.00011521202642284813,2013-12-10,19
z03,18,0.0,0.019525,0.020659210487268116,25.59,24.05,14.989342500000001,14.606376328973921,0.3829661710260801,1.2864334294289744e-06,2013-12-10,20
z03,18,0.0,0.597425,0.597625766231649,54.72,43.77,980.7328799999999,980.6340427841592,0.09883721584071736,4.0307079770538587e-08,2013-12-11,9
z03,18,0.0,0.73975,0.7649035370609117,67.53,124.33,2759.193525,1430.3186224823557,1328.8749025176444,0.0006327004266746596,2013-12-11,10
z03,18,0.0,0.87665,0.9817010023414325,62.48,75.81,1993.7650950000002,1502.7290647692705,491.0360302307297,0.011035713092939657,2013-12-11,11
z03,18,0.0,0.92315,0.9021401508972022,55.77,45.85,1544.522265,1538.2697339070075,6.252531092992513,0.0004414137593223333,2013-12-11,12
z03,18,0.0,0.943225,1.0,51.38,54.72,1548.39816,1404.4416675,143.95649249999997,0.0032234006250000022,2013-12-11,13
z03,18,0.0,0.91645,1.0,41.77,31.89,1148.403495,1120.8194625,27.58403249999992,0.006980602500000002,2013-12-11,14
z03,18,0.0,0.870425,0.7444097766510418,32.89,31.31,858.8483475,852.8752259132594,5.973121586740604,0.01587983651568782,2013-12-11,15
z03,18,0.0,0.63795,0.681894340268907,31.6,29.44,604.7766,586.7945759619633,17.982024038036684,0.0019311050416694843,2013-12-11,16
z03,18,0.0,0.44015,0.36195196080993286,28.16,27.06,371.83871999999997,369.2581847067278,2.5805352932721917,0.006114933333171274,2013-12-11,17
z03,18,0.0,0.223975,0.2180882834676857,27.14,22.64,182.36044500000003,181.56573826813758,0.7947067318624477,3.465343153182271e-05,2013-12-11,18
z03,18,0.0,0.050775,0.0492368496431541,26.06,24.25,39.695895,39.61237343562326,0.08352156437673841,2.365906520265176e-06,2013-12-11,19
z03,18,0.0,0.01775,0.015872578985222995,26.8,28.82,15.346649999999999,14.384771713495486,0.961878286504513,3.5247096667263126e-06,2013-12-11,20
z03,18,0.0,0.585975,0.5629777776453817,59.7,37.9,1049.481225,1034.4410415800799,15.04018341992014,0.0005288722360277565,2013-12-12,9
z03,18,0.0,0.746,0.7549473349789328,69.02,64.1,1544.6676,1536.7250507392014,7.942549260798614,8.005480322523535e-05,2013-12-12,10
z03,18,0.0,0.854475,0.913831193748449,63.23,40.12,1620.8536275,1605.708894665083,15.144732834916795,0.003523157736303419,2013-12-12,11
z03,18,0.0,0.903225,0.8715808793753594,55.88,40.63,1514.16639,1499.689204814227,14.477185185773124,0.0010013503701067985,2013-12-12,12
z03,18,0.0,0.912625,0.9889180152559184,50.92,42.45,1394.12595,1355.2394001240584,38.88654987594168,0.005820624176839792,2013-12-12,13
z03,18,0.0,0.872925,0.9657448573072207,44.72,33.17,1171.1161799999998,1141.014700275268,30.10147972473169,0.008615525910532822,2013-12-12,14
z03,18,0.0,0.790275,0.7595426588171055,35.96,28.72,852.5486699999999,845.8736054950753,6.675064504924649,0.0009444767945818317,2013-12-12,15
z03,18,0.0,0.62065,0.6680652262671336,32.7,30.5,608.8576500000001,588.7298864496018,20.1277635503983,0.0022482036819634734,2013-12-12,16
z03,18,0.0,0.45855,0.3692721961220324,29.44,30.99,426.31393499999996,409.1427778803255,17.171157119674433,0.007970526265272853,2013-12-12,17
z03,18,0.0,0.204225,0.21467223200198493,28.43,30.13,184.5989775,169.19547158065228,15.403505919347708,0.00010914465650329827,2013-12-12,18
z03,18,0.0,0.041525,0.048685849653613174,27.78,29.85,37.1856375,31.178320185850012,6.0073173141499865,5.127776776165192e-05,2013-12-12,19
z03,18,0.0,0.0177,0.014457564865772363,30.54,31.71,16.83801,16.33054947321139,0.5074605267886092,1.05133855996738e-05,2013-12-12,20
z03,18,0.0,0.571675,0.5851668920627523,59.21,37.2,1015.4663025000001,1012.392174893502,3.0741276064981093,0.00018203115143295724,2013-12-13,9
z03,18,0.0,0.730125,0.7186998571888397,71.79,43.94,1572.4702125000003,1562.9245056812756,9.545706818724739,0.00013053388825540925,2013-12-13,10
z03,18,0.0,0.839675,0.9387935574341387,63.9,45.19,1609.6569749999999,1570.2870839871598,39.36989101284007,0.009824488427824667,2013-12-13,11
z03,18,0.0,0.888675,0.8775792025353034,59.45,42.19,1584.9518625,1579.20645857278,5.745403927219968,0.000123116721377567,2013-12-13,12
z03,18,0.0,0.8919,1.0,54.35,40.43,1454.24295,1411.256985,42.98596500000008,0.011685609999999994,2013-12-13,13
z03,18,0.0,0.866275,1.0,46.49,31.15,1208.1937425,1176.4808587500002,31.712883749999946,0.017882375624999995,2013-12-13,14
z03,18,0.0,0.740375,0.7899898231516456,38.84,33.92,862.6849500000001,841.1025019290342,21.582448070965825,0.0024616306763690643,2013-12-13,15
z03,18,0.0,0.543775,0.6591040659197801,40.26,35.21,656.771445,604.5965755778914,52.1748694221086,0.013300793445928983,2013-12-13,16
z03,18,0.0,0.3446,0.340767155844381,34.22,33.1,353.76635999999996,353.63757643637126,0.12878356362870136,1.4690694321262875e-05,2013-12-13,17
z03,18,0.0,0.2075,0.2075914894248454,31.94,27.16,198.8265,198.7957870000794,0.030712999920609718,8.370314858543744e-09,2013-12-13,18
z03,18,0.0,0.059325,0.043334345224866774,31.11,25.71,55.3680225,52.77753642642841,2.59048607357159,0.00025570104013749115,2013-12-13,19
z03,18,0.0,0.03195,0.014315093667186495,32.83,24.83,31.467554999999997,27.235177480124754,4.232377519875243,0.00031098992136710583,2013-12-13,20
z03,18,0.0,0.24785,0.5763072427090329,52.97,35.32,393.85843499999993,306.80084281997085,87.05759218002908,0.10788416028802053,2013-12-14,9
z03,18,0.0,0.288875,0.6679858589429717,59.17,39.48,512.7820125000001,400.242954022779,112.53905847722109,0.14372504336847777,2013-12-14,10
z03,18,0.0,0.52175,1.0,51.67,35.06,808.7646750000001,676.4089875000001,132.35568750000004,0.22872306249999996,2013-12-14,11
z03,18,0.0,0.567575,0.8336229094058758,44.86,31.77,763.842435,689.2958107844736,74.54662421552644,0.07078149009923707,2013-12-14,12
z03,18,0.0,0.602825,1.0,43.12,34.0,779.81442,631.58871,148.22571000000005,0.15774798062499995,2013-12-14,13
z03,18,0.0,0.42495,1.0,36.97,31.36,471.31204499999996,249.19898249999986,222.1130625000001,0.3306825025000001,2013-12-14,14
z03,18,0.0,0.530725,0.7095684727696223,30.06,27.15,478.607805,413.5803183009653,65.02748669903468,0.03198498775229864,2013-12-14,15
z03,18,0.0,0.614225,0.5956070955350978,27.19,72.04,1327.4630700000002,526.073722957526,801.3893470424742,0.0003466263666642249,2013-12-14,16
z03,18,0.0,0.2682,0.255977887744336,26.02,30.02,241.54092,210.82357347067966,30.717346529320338,0.00014938002799005207,2013-12-14,17
z03,18,0.0,0.15185,0.2544857960684769,25.24,26.85,122.31517500000001,71.16559865836723,51.14957634163278,0.01053410663460997,2013-12-14,18
z03,18,0.0,0.070725,0.05537547920176322,24.58,26.47,56.162722499999994,53.02293282926002,3.1397896707399724,0.00023560778873550327,2013-12-14,19
z03,18,0.0,0.029775,0.025665511074667028,25.21,28.22,25.207514999999997,22.88991934995757,2.3175956500424277,1.688789922743434e-05,2013-12-14,20
z03,18,0.0,0.161625,0.4968417584921582,42.19,31.67,204.56876249999996,98.22124586836274,106.34751663163722,0.11237027517398995,2013-12-15,9
z03,18,0.0,0.267025,0.586560322697748,52.1,36.32,417.360075,318.9112420768239,98.4488329231761,0.10210282245155397,2013-12-15,10
z03,18,0.0,0.49915,0.8810365096401128,43.79,37.91,655.733355,472.2559814434078,183.47737355659217,0.145837306245108,2013-12-15,11
z03,18,0.0,0.73585,0.7612339269447338,41.13,35.85,907.965315,896.3255152994924,11.639799700507638,0.0006443437471355823,2013-12-15,12
z03,18,0.0,0.7028,1.0,38.82,32.96,818.48088,697.6690799999999,120.81180000000006,0.08832784000000002,2013-12-15,13
z03,18,0.0,0.7447,0.8704873891870427,34.84,27.92,778.36044,738.7374124060816,39.62302759391844,0.015822467278492545,2013-12-15,14
z03,18,0.0,0.7971,0.30905110591034296,31.62,28.69,756.1290600000001,713.2295622095191,42.89949779048095,0.2381917230221373,2013-12-15,15
z03,18,0.0,0.694925,0.5902762290311495,32.3,59.37,1237.7309175,758.3675919038035,479.36332559619655,0.010951365265290927,2013-12-15,16
z03,18,0.0,0.282425,0.255631069227835,30.67,28.99,259.8592425,258.5088283890829,1.350414110917086,0.0007179147262235686,2013-12-15,17
z03,18,0.0,0.0668,0.2086362763055526,29.59,58.66,117.55463999999999,-127.35108780429192,244.90572780429193,0.02011752927622506,2013-12-15,18
z03,18,0.0,0.015475,0.0541597281642561,27.65,49.45,22.9571625,-28.507790725548716,51.46495322554871,0.001496508193142389,2013-12-15,19
z03,18,0.0,0.035325,0.02409432164284517,27.08,25.04,28.69803,28.010712484542125,0.6873175154578739,0.00012612813636186593,2013-12-15,20
z03,18,0.0,0.249025,0.7406490699703997,53.1,36.02,396.696825,257.0264267214093,139.6703982785907,0.24169422617426045,2013-12-16,9
z03,18,0.0,0.4505,0.7192993273090238,66.3,53.86,896.0445,729.0394779429034,167.00502205709654,0.0722530783617837,2013-12-16,10
z03,18,0.0,0.468425,1.0,57.53,49.21,808.4547075,482.41318125000015,326.0415262499999,0.282571980625,2013-12-16,11
z03,18,0.0,0.68425,0.9473165920320652,53.13,56.56,1161.0354000000002,853.9056021599463,307.1297978400539,0.06920403184336502,2013-12-16,12
z03,18,0.0,0.819925,1.0,45.6,36.49,1121.6574,1047.7005975000002,73.95680249999987,0.032427005625,2013-12-16,13
z03,18,0.0,0.8393,1.0,42.7,36.89,1075.1433,1000.2249600000002,74.91833999999972,0.025824489999999985,2013-12-16,14
z03,18,0.0,0.762775,0.5532579705026227,35.51,31.4,812.5842074999999,786.7507577629734,25.833449737026513,0.04389738564940486,2013-12-16,15
z03,18,0.0,0.423025,0.5466428262916958,34.7,28.2,440.36902499999997,400.13142254205314,40.23760245794682,0.015281366977083882,2013-12-16,16
z03,18,0.0,0.241025,0.03297062601619304,30.04,26.9,217.21172999999996,197.61300797072533,19.598722029274626,0.043286622533793805,2013-12-16,17
z03,18,0.0,0.122425,0.195389174608864,28.29,26.23,103.9020975,77.44893599555634,26.453161504443656,0.005323770776352795,2013-12-16,18
z03,18,0.0,0.029775,0.02872147184790044,27.24,26.27,24.332129999999996,24.3014723307739,0.030657669226094697,1.1099215672663139e-06,2013-12-16,19
z03,18,0.0,0.038875,0.027814145250902735,27.9,25.96,32.538375,31.89463325360254,0.6437417463974633,0.00012234250778062752,2013-12-16,20
z03,18,0.0,0.553075,0.5083375094000335,49.88,38.66,827.62143,812.5627906640514,15.05863933594867,0.002001443065182087,2013-12-17,9
z03,18,0.0,0.7066,0.4434186458016786,58.89,36.17,1248.35022,1068.965808978424,179.38441102157594,0.06926442519766231,2013-12-17,10
z03,18,0.0,0.8055,1.0,50.68,37.33,1224.6822,1154.72055,69.96164999999996,0.03783025,2013-12-17,11
z03,18,0.0,0.848625,0.7423270945387735,42.03,38.85,1070.0312625000001,1059.890442318999,10.140820181001118,0.011299244705443828,2013-12-17,12
z03,18,0.0,0.85205,1.0,39.66,35.730000000000004,1013.7690899999999,943.1969399999998,70.57215000000008,0.021889202500000007,2013-12-17,13
z03,18,0.0,0.779325,1.0,32.230000000000004,27.46,753.5293425000001,678.4226062500002,75.10673624999993,0.04869745562499998,2013-12-17,14
z03,18,0.0,0.762475,0.7093786520028064,26.78,24.3,612.5724150000001,608.6220467090088,3.950368290991264,0.0028192221706390902,2013-12-17,15
z03,18,0.0,0.613675,0.4584479385385864,24.57,20.53,452.3398425,433.5263226508767,18.81351984912328,0.02409544060994547,2013-12-17,16
z03,18,0.0,0.431575,0.03686696451153441,22.85,19.42,295.84466249999997,255.22920564823693,40.61545685176304,0.15579443327916379,2013-12-17,17
z03,18,0.0,0.148625,0.24019129451067667,21.75,18.91,96.9778125,74.9057572082014,22.072055291798605,0.008384386290415975,2013-12-17,18
z03,18,0.0,0.0691,0.040108281948098436,21.09,18.27,43.71957,41.266870652809125,2.4526993471908725,0.0008405197156009548,2013-12-17,19
z03,18,0.0,0.020325,0.030751812750506535,21.52,18.71,13.12182,10.63502515900419,2.4867948409958096,0.00010871842413412567,2013-12-17,20
z03,18,0.0,0.531525,0.5332521208413407,44.07,31.6,702.7292024999999,702.2336051745774,0.49559732542252277,2.982946400593182e-06,2013-12-18,9
z03,18,0.0,0.6958,0.6446724413990308,54.9,37.12,1145.9826,1118.7111602422428,27.271439757757207,0.0026140272484955376,2013-12-18,10
z03,18,0.0,0.78965,1.0,50.38,34.74,1193.47701,1133.211735,60.265274999999974,0.04424712250000001,2013-12-18,11
z03,18,0.0,0.851675,0.9074702705348539,47.09,39.13,1203.1612725,1177.0741937614291,26.08707873857088,0.0031131122140575346,2013-12-18,12
z03,18,0.0,0.843975,1.0,40.12,36.39,1015.80831,939.3716625,76.43664750000005,0.02434380062499999,2013-12-18,13
z03,18,0.0,0.8264,0.9674736127237599,33.47,25.85,829.78824,791.2116606006878,38.57657939931221,0.019901764206933376,2013-12-18,14
z03,18,0.0,0.74855,0.6909558989656749,27.45,24.4,616.430925,611.1610647553592,5.269860244640768,0.0033170804739520547,2013-12-18,15
z03,18,0.0,0.64535,0.6488598659793895,23.92,23.78,463.10316,461.85856152370854,1.2445984762914577,1.2319159193275919e-05,2013-12-18,16
z03,18,0.0,0.41255,0.32382900389653635,23.1,23.15,286.51597499999997,286.0302314941552,0.48574350584476633,0.007871415149590808,2013-12-18,17
z03,18,0.0,0.195675,0.19329491145301048,22.14,23.0,135.01575,130.0287412845123,4.98700871548769,5.6648214915106445e-06,2013-12-18,18
z03,18,0.0,0.06005,0.050084728280608316,21.67,22.97,41.38045499999999,39.42715059705628,1.9533044029437079,9.930664044130767e-05,2013-12-18,19
z03,18,0.0,0.02865,0.016684669802664285,21.84,22.64,19.45908,19.058647924736057,0.400432075263943,0.0001431691267312739,2013-12-18,20
z03,18,0.0,0.53455,0.5982277608547295,39.36,33.02,631.1966399999999,605.7128001059372,25.483839894062726,0.004054857227472126,2013-12-19,9
z03,18,0.0,0.688125,0.7204400987183688,46.14,58.32,1203.9434999999999,918.329408105325,285.61409189467486,0.0010442656051779205,2013-12-19,10
z03,18,0.0,0.7973,1.0,44.06,50.92,1217.95548,878.19105,339.76443000000006,0.04108729,2013-12-19,11
z03,18,0.0,0.84385,0.8848181871509689,41.22,49.62,1256.15511,1007.8502967225118,248.30481327748817,0.0016783923584368172,2013-12-19,12
z03,18,0.0,0.850475,1.0,34.65,31.28,884.0687624999999,821.4701212499999,62.598641250000014,0.022357725625000005,2013-12-19,13
z03,18,0.0,0.81665,1.0,31.19,25.49,764.139405,709.7119575,54.42744749999997,0.0336172225,2013-12-19,14
z03,18,0.0,0.709525,0.6907390513478862,25.62,22.01,545.340915,543.306396760976,2.0345182390240097,0.00035291186675985646,2013-12-19,15
z03,18,0.0,0.429825,0.6508426971006124,27.06,23.19,348.931935,284.88100638024247,64.05092861975754,0.048848822431658036,2013-12-19,16
z03,18,0.0,0.45665,0.29635946711375183,25.34,23.94,347.14533,340.4131276187776,6.732202381222407,0.025693054932957406,2013-12-19,17
z03,18,0.0,0.242,0.24294356455518734,24.58,23.48,178.4508,178.13404537882357,0.31675462117641473,8.903140698058986e-07,2013-12-19,18
z03,18,0.0,0.081475,0.05407227138581149,24.25,19.12,59.2730625,55.055782566276385,4.217279933723617,0.0007509095355028659,2013-12-19,19
z03,18,0.0,0.030075,0.023092900823577345,24.57,21.17,22.1682825,21.45610838400489,0.7121741159951114,4.8749708909401935e-05,2013-12-19,20
z03,18,0.0,0.477075,0.44173780630363807,36.97,42.17,603.5475825000001,534.6364847166324,68.91109778336772,0.0012487172583342033,2013-12-20,9
z03,18,0.0,0.679075,0.5658832004436317,40.89,65.52,1334.78982,916.6587231922005,418.1310968077995,0.012812383486809052,2013-12-20,10
z03,18,0.0,0.7795,1.0,39.36,55.37,1294.8274499999998,684.34425,610.4831999999998,0.04862025000000001,2013-12-20,11
z03,18,0.0,0.84755,0.8004286187139822,37.76,40.94,1040.9609099999998,964.6000197746861,76.36089022531371,0.0022204245743022723,2013-12-20,12
z03,18,0.0,0.8631,1.0,35.28,38.03,984.7107900000001,829.76331,154.94748000000004,0.018741610000000006,2013-12-20,13
z03,18,0.0,0.833875,1.0,29.64,34.04,851.55315,645.6939750000001,205.85917499999982,0.02759751562499999,2013-12-20,14
z03,18,0.0,0.7571,0.8755742500002005,27.71,33.88,769.5164400000001,558.2038243123795,211.31261568762056,0.01403614791311001,2013-12-20,15
z03,18,0.0,0.5234,0.6442238964638592,26.1,28.31,444.52361999999994,354.5090201988452,90.01459980115476,0.014598413956709385,2013-12-20,16
z03,18,0.0,0.4018,0.35710169128055924,24.59,26.75,322.4445,299.30431040501975,23.140189594980257,0.001997938802378433,2013-12-20,17
z03,18,0.0,0.20205,0.27989465525999774,23.56,26.33,159.599295,108.82974797901099,50.76954702098902,0.006059790352547893,2013-12-20,18
z03,18,0.0,0.069775,0.06707059335479641,23.21,26.24,54.92688,48.83016306404901,6.096716935950987,7.313815302621344e-06,2013-12-20,19
z03,18,0.0,0.02755,0.02445047509430078,23.81,26.66,22.03449,19.943974379437282,2.0905156205627193,9.607054641049778e-06,2013-12-20,20
z03,18,0.0,0.42065,0.49709902255315486,44.29,36.89,558.9176550000001,525.100429873612,33.81722512638805,0.005844453049332776,2013-12-21,9
z03,18,0.0,0.579375,0.6419359746902857,47.99,46.64,834.1261875,791.6253893441544,42.50079815584559,0.003913875554198576,2013-12-21,10
z03,18,0.0,0.80575,1.0,45.31,76.13,1840.2524249999997,783.6304125,1056.6220124999995,0.03773306250000001,2013-12-21,11
z03,18,0.0,0.859625,0.8298483542310393,43.04,39.15,1109.9478,1106.4728654387623,3.47493456123766,0.000886648633250163,2013-12-21,12
z03,18,0.0,0.871275,1.0,41.14,32.58,1075.3276050000002,1028.9479875000002,46.379617499999995,0.016570125624999994,2013-12-21,13
z03,18,0.0,0.84615,1.0,35.09,34.86,890.742105,810.8247225,79.91738250000003,0.023669822500000014,2013-12-21,14
z03,18,0.0,0.6719,0.7600277672802284,33.85,36.3,731.6991,631.0901852683673,100.6089147316327,0.0077665033657980794,2013-12-21,15
z03,18,0.0,0.59225,0.6206372107984557,30.9,29.03,549.01575,537.4508003207092,11.564949679290862,0.0008058337369159559,2013-12-21,16
z03,18,0.0,0.474675,0.31003171830363035,28.09,33.02,470.21305500000005,424.3593638628931,45.85369113710698,0.02710741020775013,2013-12-21,17
z03,18,0.0,0.288625,0.24451728206000098,27.07,25.19,234.39236250000002,231.90468720818407,2.487675291815947,0.0019454907818745133,2013-12-21,18
z03,18,0.0,0.1148,0.05790044821781883,26.94,25.03,92.78136,89.52101568288103,3.260344317118978,0.003237558993013116,2013-12-21,19
z03,18,0.0,0.04425,0.02234256906064193,26.93,24.27,35.749575,34.00136201103922,1.7482129889607805,0.00047993553036274316,2013-12-21,20
z03,18,0.0,0.283075,0.508074626030111,41.32,39.92,350.89977,220.89498607980192,130.00478392019807,0.05062483171368979,2013-12-22,9
z03,18,0.0,0.5712,0.6358475442564907,44.23,37.95,757.9252799999999,727.214464100954,30.710815899045883,0.004179304978394919,2013-12-22,10
z03,18,0.0,0.750975,1.0,39.68,33.3,893.96064,793.4043449999999,100.55629500000009,0.06201345062500003,2013-12-22,11
z03,18,0.0,0.7454,0.8029993898129459,35.87,29.28,802.1249399999999,782.5209876771637,19.60395232283622,0.0033176897068237063,2013-12-22,12
z03,18,0.0,0.808775,1.0,34.160000000000004,28.58,828.8326200000001,762.8599950000001,65.972625,0.03656700062499999,2013-12-22,13
z03,18,0.0,0.655375,1.0,29.85,27.47,586.8883125,457.18869375000014,129.69961874999984,0.11876639062499997,2013-12-22,14
z03,18,0.0,0.3948,0.6967360626383272,27.34,26.45,323.81496,208.0526735844653,115.76228641553467,0.09116538592153586,2013-12-22,15
z03,18,0.0,0.5187,0.7366145074955933,24.77,50.49,785.6748900000001,136.33700075641252,649.3378892435876,0.047486732577046976,2013-12-22,16
z03,18,0.0,0.22565,0.40508115666734235,23.95,23.14,162.129525,102.02905907427368,60.100465925726326,0.03219553998298036,2013-12-22,17
z03,18,0.0,0.20415,0.35689637004947455,22.9,23.72,145.27313999999998,84.02511118478841,61.24802881521157,0.023331453563291017,2013-12-22,18
z03,18,0.0,0.0912,0.09038721207942126,22.37,24.15,66.0744,61.24772287495891,4.826677125041087,6.606242038387243e-07,2013-12-22,19
z03,18,0.0,0.021475,0.035917258704587327,22.28,23.28,14.998140000000003,9.094019379789296,5.904120620210707,0.00020857883649022838,2013-12-22,20
z03,18,0.05,0.504575,0.18094231613447234,35.800000000000004,30.97000000000001,541.9135500000001,495.0191741078852,46.89437589211491,0.10473811406600458,2013-11-23,9
z03,18,0.05,0.508625,0.25591852536814574,40.38,28.35,616.148325,524.9465583053639,91.20176669463615,0.06386056232086,2013-11-23,10
z03,18,0.05,0.655375,0.5546208131439687,35.800000000000004,26.01,703.8727500000002,674.2812453203837,29.59150467961649,0.010151406169020076,2013-11-23,11
z03,18,0.05,0.7322,0.491583005208902,31.17,25.38,684.68022,642.8850480047863,41.79517199521365,0.05789653818229925,2013-11-23,12
z03,18,0.05,0.772925,0.6281004196477877,28.34,31.1,721.139025,669.1323102531632,52.00671474683679,0.02097415907419438,2013-11-23,13
z03,18,0.05,0.858,0.4748447862880115,25.47,25.06,655.5977999999999,650.8849908713424,4.7128091286574545,0.14680791779467955,2013-11-23,14
z03,18,0.05,0.720525,0.4672852189718936,23.59,24.13,521.5880475,514.0180269526553,7.570020547344711,0.06413038669516326,2013-11-23,15
z03,18,0.05,0.636125,0.5087189926026578,23.89,21.87,455.9107875000001,448.1899834517211,7.720804048278978,0.016232290720931616,2013-11-23,16
z03,18,0.05,0.42235,0.2629050407268063,23.01,23.65,299.657325,294.60954821804535,5.047776781954667,0.025422695037630394,2013-11-23,17
z03,18,0.05,0.189625,0.1513147470622252,21.5,22.92,130.38615,123.94014177514919,6.4460082248508,0.001467675480156282,2013-11-23,18
z03,18,0.05,0.0868,0.04260081585025386,21.64,23.11,60.178439999999995,58.299744021003804,1.8786959789961912,0.0019535678795031706,2013-11-23,19
z03,18,0.05,0.0138,0.012657445484589623,21.62,22.24,9.20736,8.971931513986634,0.2354284860133653,1.3054308206846398e-06,2013-11-23,20
z03,18,0.05,0.510075,0.31477002963733713,42.76,178.66,2733.899985,1450.5825741685762,1283.3174108314238,0.0381440314483606,2013-11-24,9
z03,18,0.05,0.729,0.6364449005820219,48.34,69.63,1522.8080999999997,1116.3107419982628,406.497358001737,0.008566446428271816,2013-11-24,10
z03,18,0.05,0.7829,0.8231672665643134,44.91,40.66,1054.80117,1032.8092023659,21.991967634099865,0.0016214527565614671,2013-11-24,11
z03,18,0.05,0.80985,0.7009322255828333,41.52,39.67,1008.7491600000001,1002.7042235198472,6.044936480152842,0.011863081583988803,2013-11-24,12
z03,18,0.05,0.705925,0.6324628854119367,37.2,36.71,787.8123,786.7324069155555,1.0798930844445067,0.005396682279749741,2013-11-24,13
z03,18,0.05,0.396575,0.6209209007000777,32.56,33.99,404.38752750000003,268.1794829580487,136.20804454195132,0.0503310831609291,2013-11-24,14
z03,18,0.05,0.7012,0.4789994240240333,29.29,31.03,652.7470800000001,627.7433100659455,25.003769934054617,0.04937309596405138,2013-11-24,15
z03,18,0.05,0.575125,0.6553889908933188,32.05,30.61,552.9826874999999,517.8631782846282,35.119509215371636,0.006442308234122765,2013-11-24,16
z03,18,0.05,0.31325,0.4305386497133692,29.53,32.51,305.51272499999993,215.06956232508787,90.44316267491206,0.013756627351585426,2013-11-24,17
z03,18,0.05,0.13385,0.18892261093219642,26.84,36.49,146.525595,69.66026597382685,76.86532902617316,0.003032992474889081,2013-11-24,18
z03,18,0.05,0.068075,0.05688481552833798,26.14,26.67,54.4668075,53.562338933099426,0.9044685669005759,0.00012522022850982567,2013-11-24,19
z03,18,0.05,0.02835,0.011563327596688568,25.05,26.1,22.19805,21.83380518070431,0.3642448192956884,0.0002817923703760976,2013-11-24,20
z03,18,0.05,0.465975,0.3293428901460508,38.06,61.21,855.6698925,626.9412552935678,228.72863720643215,0.01866833344314164,2013-11-25,9
z03,18,0.05,0.42,0.7757157535236165,43.09,27.59,542.934,478.4249480984921,64.50905190150786,0.12653369730487432,2013-11-25,10
z03,18,0.05,0.638375,0.8468117913533436,35.02,26.35,670.6767750000001,615.3993379330934,55.277437066906714,0.04344589598967729,2013-11-25,11
z03,18,0.05,0.484475,0.8707743743406311,33.62,24.07,488.64148499999993,404.50548126861054,84.1360037313894,0.14922720661596303,2013-11-25,12
